ShopName,URL_Shop,province,Category,Type,name,price,unit,standard
สุนิตสา,www.dgtfarm.com/SuNitSa,สงขลา,ประมง,กุ้งขาว,กุ้งขาว,175,กิโลกรัม,อย.
สุนิตสา,www.dgtfarm.com/SuNitSa,สงขลา,ประมง,กุ้งขาว,กุ้งขาว ไซส์ใหญ่,190,กิโลกรัม,อย.
สุนิตสา,www.dgtfarm.com/SuNitSa,สงขลา,ไข่,ไข่ไก่,ไข่ไก่อารมณ์ดี,110,แพ็ค,อย.
สุนิษา ผางโคกสูง,www.dgtfarm.com/sunisafarm,ขอนแก่น,ข้าวและธัญพืช,ข้าวอินทรีย์ Organic rice,ข้าวอินทรีย์ธรรมดาสุข (ข้าวใหม่ เก็บเกี่ยว พ.ย. 2564) ข้าวกล้องพิษณุโลก 80 อินทรีย์ (Brown Phitsanulok 80 Organic Rice),100,กิโลกรัม,GAP (อยู่ระหว่างดำเนินการขอใบรับรองมาตรฐาน)
สุนิษา ผางโคกสูง,www.dgtfarm.com/sunisafarm,ขอนแก่น,ข้าวและธัญพืช,ข้าวอินทรีย์ Organic rice,ข้าวอินทรีย์ธรรมดาสุข (ข้าวใหม่ เก็บเกี่ยว พ.ย. 2564) ข้าวขาวพิษณุโลก 80 อินทรีย์ (White Phitsanulok 80 Organic Rice),90,กิโลกรัม,GAP (อยู่ระหว่างดำเนินการขอใบรับรองมาตรฐาน)
สุนิษา ผางโคกสูง,www.dgtfarm.com/sunisafarm,ขอนแก่น,ผลไม้,ทุเรียนหมอนทอง,ทุเรียนทอด,200,ถุง,GAP (อยู่ระหว่างดำเนินการขอใบรับรองมาตรฐาน)
สุนิษา ผางโคกสูง,www.dgtfarm.com/sunisafarm,ขอนแก่น,สินค้าแปรรูป,น้ำอินทผลัม,ไร่เคียงน้ำ,699,กล่อง,GAP (อยู่ระหว่างดำเนินการขอใบรับรองมาตรฐาน)
แสงพศินฟาร์ม,www.dgtfarm.com/sangpsinfarm,หนองคาย,ผัก,คะน้า,คะน้าเคล,200,กิโลกรัม,GAP
แสงพศินฟาร์ม,www.dgtfarm.com/sangpsinfarm,หนองคาย,ผลไม้,ส้มโอขาวแตงกวา,ส้มโอ,60,กิโลกรัม,GAP
หจก.ฟาร์มเส้นทางเห็ด,www.dgtfarm.com/SENTANGHED,พิษณุโลก,ผัก,วอเตอร์เครส,Watercress จังหวัดอ่างทอง,100,กิโลกรัม,ออร์แกนิค
หจก.ฟาร์มเห็ดหลินจือบ้านราชพฤกษ์ พิษณุโลก,www.dgtfarm.com/MEGALingzhi,พิษณุโลก,ผลไม้,ข้าวโพด,ข้าวโพดหวาน,15,กิโลกรัม,Organic
หจก.ฟาร์มเห็ดหลินจือบ้านราชพฤกษ์ พิษณุโลก,www.dgtfarm.com/MEGALingzhi,พิษณุโลก,สินค้าแปรรูป,มะม่วงกวน,มะม่วงกวน,59,กระปุก,Organic
หจก.ฟาร์มเห็ดหลินจือบ้านราชพฤกษ์ พิษณุโลก,www.dgtfarm.com/MEGALingzhi,พิษณุโลก,สินค้าแปรรูป,เจลลี่มะม่วง,มะม่วงเจลลี่เป็นมะม่วงมหาชนกไทย,59,กระปุก,Organic
หจก.ฟาร์มเห็ดหลินจือบ้านราชพฤกษ์ พิษณุโลก,www.dgtfarm.com/MEGALingzhi,พิษณุโลก,ผลไม้,ลำไยอีดอ(คละ),ลำไย,45,กิโลกรัม,Organic
หนูดี พริกไทยจันท์,www.dgtfarm.com/NOODEE1,จันทบุรี,สินค้าแปรรูป,กล้วยน้ำว้าออร์แกนิคอบแห้ง,กล้วยน้ำว้าอบอินทรีย์,80,แพ็ค,Thai GAP
หนูดี พริกไทยจันท์,www.dgtfarm.com/NOODEE1,จันทบุรี,สินค้าแปรรูป,น้ำปลาหวาน,เจ้จุกน้ำปลาหวาน,79,กระปุก,Thai GAP
หอมละไม,www.dgtfarm.com/homlamai,เชียงราย,ผัก,มะเขือเทศ,มะเขือเทศ,100,กล่อง,ออแกนิคไทย
องศาต่าง,www.dgtfarm.com/OngsaTang,สิงห์บุรี,ข้าวและธัญพืช,ข้าวหอมนิลอินทรีย์,ข้าวหอมนิลอินทรีย์,80,ถุง,GAP
องศาต่าง,www.dgtfarm.com/OngsaTang,สิงห์บุรี,สินค้าแปรรูป,มะขามแช่อิ่ม,มะขามแช่อิ่มแบบแห้ง,100,ถุง,GAP
องศาต่าง,www.dgtfarm.com/OngsaTang,สิงห์บุรี,ผลไม้,ส้มโอ,ส้มโอขาวแตงกวา /ทองดี,60,กิโลกรัม,GAP
อนัญญาฟาร์ม,www.dgtfarm.com/anunyafarm,อุดรธานี,พืชสมุนไพร,ขมิ้น,ขมิ้นชัน,20,กิโลกรัม,GAP
อนันต์ธัญญผล,www.dgtfarm.com/hunkhafarm,ชัยนาท,สินค้าแปรรูป,ลำไยอบแห้งสีทอง,ลำไยอบแห้งสีทอง ขนาด 200 กรัม,150,ห่อ,เกษตรกรผู้ประกอบการเกษตรธรรมชาติ MOA เพื่อคุณภาพชีวิต
อนันต์ธัญญผล,www.dgtfarm.com/hunkhafarm,ชัยนาท,สินค้าแปรรูป,ลำไยอบแห้งสีทอง,ลำไยอบแห้งสีทอง(อบทั้งเปลือก) ขนาด 700 กรัม พร้อมกล่อง Gift Box,250,กล่อง,เกษตรกรผู้ประกอบการเกษตรธรรมชาติ MOA เพื่อคุณภาพชีวิต
อรอนงค์ ฟาร์ม,www.dgtfarm.com/onanongfarmkung,กาญจนบุรี,ข้าวและธัญพืช,ข้าวหอมมะลิ,ข้าวหอมมะลิสุรินทร์,99,ถุง,AMARC
อรอนงค์ ฟาร์ม,www.dgtfarm.com/onanongfarkung,กาญจนบุรี,ผัก,ผักบุ้ง,ต้นอ่อนผักบุ้ง,50,แพ็ค,GAP
อรอนงค์ ฟาร์ม,www.dgtfarm.com/onanongfarkung,กาญจนบุรี,ข้าวและธัญพืช,ถั่วเหลือง,ถั่วเหลืองอินทรีย์,55,ถุง,GAP
อรอนงค์ ฟาร์ม,www.dgtfarm.com/onanongfarkung,กาญจนบุรี,ผลไม้,มะละกอ,มะละกอฮอลแลนด์,60,กิโลกรัม,GAP
อรอนงค์ ฟาร์ม,www.dgtfarm.com/onanongfarkung,กาญจนบุรี,ผลไม้,ลำไยอีดอ,ลำไยอีดอ,40,กิโลกรัม,GAP
อรอนงค์ฟาร์ม,www.dgtfarm.com/onanongfarm,กาญจนบุรี,ผัก,ดอกกระเจียว,ดอกกระเจียวหวาน,120,กิโลกรัม,GAP 7401
อร่อยดี ข้าวกล้องหอมปทุม,www.dgtfarm.com/ricekan1469,กาญจนบุรี,สินค้าแปรรูป,ชาดาวอินคา (ซอง),ชาดาวอินคา ไร่ชัชวาล,45,แพ็ค,GAP
อ้อยORGANIC,www.dgtfarm.com/CANEORGANIC,เพชรบูรณ์,ข้าวและธัญพืช,ข้าวสามสี,ข้าวสามสี สุรินทร์,42,กิโลกรัม,ORGANIC
อัจฉรา,www.dgtfarm.com/AutcharaFarm,สุพรรณบุรี,ผลไม้,มะขามหวาน,มะขามหวาน,170,กิโลกรัม,GAP
อัจฉรา,www.dgtfarm.com/AutcharaFarm,สุพรรณบุรี,ผัก,สะเดาใบ,สะเดา พันธุ์เพชร ไหรน,120,กิโลกรัม,GAP
อากฤษฏิ์ฟาร์ม (ARKRIT FARM),www.dgtfarm.com/arkritfarm,สงขลา,สินค้าแปรรูป,น้ำเมล่อน,น้ำเมล่อนเพื่อสุขภาพ แบบกล่อง,50,กล่อง,GAP
อากฤษฏิ์ฟาร์ม (ARKRIT FARM),www.dgtfarm.com/arkritfarm,สงขลา,สินค้าแปรรูป,น้ำเมล่อน,น้ำเมล่อนเพื่อสุขภาพ แบบขวด,50,ขวด,GAP
อากฤษฏิ์ฟาร์ม (ARKRIT FARM),www.dgtfarm.com/arkritfarm,สงขลา,สินค้าแปรรูป,เมล่อนฟรีซดราย,เมล่อนฟรีซดราย,399,ห่อ,GAP
อำพันธ์ เกษตรยุคใหม่,www.dgtfarm.com/Srijan,แพร่,สินค้าแปรรูป,เครื่องดื่มผงกล้วยผสมธัญพืช,เครื่องดื่มกล้วยผสมธัญพืชสำเร็จรูป,350,กล่อง,GAP
อำพันธ์ เกษตรยุคใหม่,www.dgtfarm.com/Srijan,แพร่,ผัก,แตงกวา,แตงกวา,23,กิโลกรัม,GAP
อำพันธ์ เกษตรยุคใหม่,www.dgtfarm.com/Srijan,แพร่,ผลไม้,มังคุด,มังคุด,40,กิโลกรัม,GAP
อินฟาร์ม,www.dgtfarm.com/infarm,เชียงราย,ผลไม้,กล้วยหอม,กล้วยหอม,8,กิโลกรัม,อย.
